,Store,Date,Temperature
6126,34,2012-05-25,42.43
6127,34,2012-06-01,76.52
6128,34,2012-06-08,53.38
6129,34,2012-06-15,78.03
6130,34,2012-06-22,55.96
6131,34,2012-06-29,60.26
6132,34,2012-07-06,55.26
6133,34,2012-07-13,35.57
6134,34,2012-07-20,80.48
6135,34,2012-07-27,62.34
6136,34,2012-08-03,45.21
6137,34,2012-08-10,51.69
6138,34,2012-08-17,74.76
6139,34,2012-08-24,78.01
6140,34,2012-08-31,22.23
6141,34,2012-09-07,54.41
6142,34,2012-09-14,35.02
6143,34,2012-09-21,41.3
6144,34,2012-09-28,65.05
6145,34,2012-10-05,72.86
6146,34,2012-10-12,78.83
6147,34,2012-10-19,69.53
6148,34,2012-10-26,90.93
6149,34,2012-11-02,41.02
6150,34,2012-11-09,32.23
6151,34,2012-11-16,49.32
6152,34,2012-11-23,42.04
6153,34,2012-11-30,41.49
6154,34,2012-12-07,73.43
6155,34,2012-12-14,59.39
6156,34,2012-12-21,37.06
6157,34,2012-12-28,55.01
6158,34,2013-01-04,72.61
6159,34,2013-01-11,56.62
6160,34,2013-01-18,59.5
6161,34,2013-01-25,60.58
6162,34,2013-02-01,78.87
6163,34,2013-02-08,46.35
6164,34,2013-02-15,70.09
6165,34,2013-02-22,72.91
6166,34,2013-03-01,79.35
6167,34,2013-03-08,82.25
6168,34,2013-03-15,66.45
6169,34,2013-03-22,63.51
6170,34,2013-03-29,93.09
6171,34,2013-04-05,91.21
6172,34,2013-04-12,75.86
6173,34,2013-04-19,70.73
6174,34,2013-04-26,66.48
6175,34,2013-05-03,63.06
6176,34,2013-05-10,68.84
6177,34,2013-05-17,78.33
6178,34,2013-05-24,46.58
6179,34,2013-05-31,51.38
6180,34,2013-06-07,60.95
6181,34,2013-06-14,49.31
6182,34,2013-06-21,74.91
6183,34,2013-06-28,33.22
6184,34,2013-07-05,62.6
6185,34,2013-07-12,13.99
6186,34,2013-07-19,62.77
6187,34,2013-07-26,62.12
6188,35,2010-02-05,74.25
6189,35,2010-02-12,62.02
6190,35,2010-02-19,75.8
6191,35,2010-02-26,78.5
6192,35,2010-03-05,34.39
6193,35,2010-03-12,72.96
6194,35,2010-03-19,65.13
6195,35,2010-03-26,72.49
6196,35,2010-04-02,88.51
6197,35,2010-04-09,71.6
6198,35,2010-04-16,71.28
6199,35,2010-04-23,71.79
6200,35,2010-04-30,61.23
6201,35,2010-05-07,63.53
6202,35,2010-05-14,93.44
6203,35,2010-05-21,61.25
6204,35,2010-05-28,64.82
6205,35,2010-06-04,74.88
6206,35,2010-06-11,87.37
6207,35,2010-06-18,66.12
6208,35,2010-06-25,60.92
6209,35,2010-07-02,88.18
6210,35,2010-07-09,81.75
6211,35,2010-07-16,48.54
6212,35,2010-07-23,44.01
6213,35,2010-07-30,57.15
6214,35,2010-08-06,63.38
6215,35,2010-08-13,51.02
6216,35,2010-08-20,61.89
6217,35,2010-08-27,40.91
6218,35,2010-09-03,29.82
6219,35,2010-09-10,80.38
6220,35,2010-09-17,49.54
6221,35,2010-09-24,36.48
6222,35,2010-10-01,41.08
6223,35,2010-10-08,53.54
6224,35,2010-10-15,71.42
6225,35,2010-10-22,13.28
6226,35,2010-10-29,61.96
6227,35,2010-11-05,70.01
6228,35,2010-11-12,67.08
6229,35,2010-11-19,38.56
6230,35,2010-11-26,65.23
6231,35,2010-12-03,27.68
6232,35,2010-12-10,39.74
6233,35,2010-12-17,30.98
6234,35,2010-12-24,58.32
6235,35,2010-12-31,20.15
6236,35,2011-01-07,34.16
6237,35,2011-01-14,41.12
6238,35,2011-01-21,58.31
6239,35,2011-01-28,72.42
6240,35,2011-02-04,50.0
6241,35,2011-02-11,47.88
6242,35,2011-02-18,57.76
6243,35,2011-02-25,72.31
6244,35,2011-03-04,74.78
6245,35,2011-03-11,45.37
6246,35,2011-03-18,72.78
6247,35,2011-03-25,91.82
6248,35,2011-04-01,26.9
6249,35,2011-04-08,58.25
6250,35,2011-04-15,73.92
6251,35,2011-04-22,51.93
6252,35,2011-04-29,82.0
6253,35,2011-05-06,53.46
6254,35,2011-05-13,65.57
6255,35,2011-05-20,65.64
6256,35,2011-05-27,75.92
6257,35,2011-06-03,58.49
6258,35,2011-06-10,35.43
6259,35,2011-06-17,63.53
6260,35,2011-06-24,61.51
6261,35,2011-07-01,34.25
6262,35,2011-07-08,35.32
6263,35,2011-07-15,51.92
6264,35,2011-07-22,38.09
6265,35,2011-07-29,45.71
6266,35,2011-08-05,59.25
6267,35,2011-08-12,31.77
6268,35,2011-08-19,50.12
6269,35,2011-08-26,72.76
6270,35,2011-09-02,56.34
6271,35,2011-09-09,78.55
6272,35,2011-09-16,80.7
6273,35,2011-09-23,85.54
6274,35,2011-09-30,78.02
6275,35,2011-10-07,38.6
6276,35,2011-10-14,70.44
6277,35,2011-10-21,74.99
6278,35,2011-10-28,60.22
6279,35,2011-11-04,29.19
6280,35,2011-11-11,26.4
6281,35,2011-11-18,63.78
6282,35,2011-11-25,75.65
6283,35,2011-12-02,51.31
6284,35,2011-12-09,68.37
6285,35,2011-12-16,37.95
6286,35,2011-12-23,38.67
6287,35,2011-12-30,71.63
6288,35,2012-01-06,53.26
6289,35,2012-01-13,67.27
6290,35,2012-01-20,36.99
6291,35,2012-01-27,55.91
6292,35,2012-02-03,76.47
6293,35,2012-02-10,65.42
6294,35,2012-02-17,62.77
6295,35,2012-02-24,53.89
6296,35,2012-03-02,78.2
6297,35,2012-03-09,38.72
6298,35,2012-03-16,63.89
6299,35,2012-03-23,69.12
6300,35,2012-03-30,43.38
6301,35,2012-04-06,30.63
6302,35,2012-04-13,62.53
6303,35,2012-04-20,49.09
6304,35,2012-04-27,59.19
6305,35,2012-05-04,71.92
6306,35,2012-05-11,16.55
6307,35,2012-05-18,19.59
6308,35,2012-05-25,80.57
6309,35,2012-06-01,66.11
6310,35,2012-06-08,68.66
6311,35,2012-06-15,52.8
6312,35,2012-06-22,73.8
6313,35,2012-06-29,26.32
6314,35,2012-07-06,64.9
6315,35,2012-07-13,57.22
6316,35,2012-07-20,48.16
6317,35,2012-07-27,69.24
6318,35,2012-08-03,78.01
6319,35,2012-08-10,79.77
6320,35,2012-08-17,58.82
6321,35,2012-08-24,59.8
6322,35,2012-08-31,56.63
6323,35,2012-09-07,53.32
6324,35,2012-09-14,67.41
6325,35,2012-09-21,39.22
6326,35,2012-09-28,54.38
6327,35,2012-10-05,60.93
6328,35,2012-10-12,58.86
6329,35,2012-10-19,96.64
6330,35,2012-10-26,69.46
6331,35,2012-11-02,75.39
6332,35,2012-11-09,69.78
6333,35,2012-11-16,68.59
6334,35,2012-11-23,83.45
6335,35,2012-11-30,78.97
6336,35,2012-12-07,70.8
6337,35,2012-12-14,48.87
6338,35,2012-12-21,80.23
6339,35,2012-12-28,58.28
6340,35,2013-01-04,71.49
6341,35,2013-01-11,96.66
6342,35,2013-01-18,76.91
6343,35,2013-01-25,83.94
6344,35,2013-02-01,24.26
6345,35,2013-02-08,53.86
6346,35,2013-02-15,57.53
6347,35,2013-02-22,77.14
6348,35,2013-03-01,16.94
6349,35,2013-03-08,64.75
6350,35,2013-03-15,46.05
6351,35,2013-03-22,61.12
6352,35,2013-03-29,69.74
6353,35,2013-04-05,54.46
6354,35,2013-04-12,42.94
6355,35,2013-04-19,91.89
6356,35,2013-04-26,62.01
6357,35,2013-05-03,34.85
6358,35,2013-05-10,36.14
6359,35,2013-05-17,25.3
6360,35,2013-05-24,52.74
6361,35,2013-05-31,59.63
6362,35,2013-06-07,53.12
6363,35,2013-06-14,49.4
6364,35,2013-06-21,63.7
6365,35,2013-06-28,47.94
6366,35,2013-07-05,53.05
6367,35,2013-07-12,58.01
6368,35,2013-07-19,66.04
6369,35,2013-07-26,50.0
6370,36,2010-02-05,60.49
6371,36,2010-02-12,64.5
6372,36,2010-02-19,90.36
6373,36,2010-02-26,46.41
6374,36,2010-03-05,74.96
6375,36,2010-03-12,57.09
6376,36,2010-03-19,76.39
6377,36,2010-03-26,74.98
6378,36,2010-04-02,19.7
6379,36,2010-04-09,67.39
6380,36,2010-04-16,59.82
6381,36,2010-04-23,57.62
6382,36,2010-04-30,70.03
6383,36,2010-05-07,60.05
6384,36,2010-05-14,54.82
6385,36,2010-05-21,37.4
6386,36,2010-05-28,66.16
6387,36,2010-06-04,52.99
6388,36,2010-06-11,26.78
6389,36,2010-06-18,69.73
6390,36,2010-06-25,65.85
6391,36,2010-07-02,64.4
6392,36,2010-07-09,40.02
6393,36,2010-07-16,62.44
6394,36,2010-07-23,49.48
6395,36,2010-07-30,62.19
6396,36,2010-08-06,63.47
6397,36,2010-08-13,27.73
6398,36,2010-08-20,81.7
6399,36,2010-08-27,61.39
6400,36,2010-09-03,54.98
6401,36,2010-09-10,34.41
6402,36,2010-09-17,59.56
6403,36,2010-09-24,65.41
6404,36,2010-10-01,46.9
6405,36,2010-10-08,51.55
6406,36,2010-10-15,83.54
6407,36,2010-10-22,48.37
6408,36,2010-10-29,65.9
6409,36,2010-11-05,68.22
6410,36,2010-11-12,84.49
6411,36,2010-11-19,74.31
6412,36,2010-11-26,66.4
6413,36,2010-12-03,72.5
6414,36,2010-12-10,72.34
6415,36,2010-12-17,30.36
6416,36,2010-12-24,33.42
6417,36,2010-12-31,83.73
6418,36,2011-01-07,65.22
6419,36,2011-01-14,40.01
6420,36,2011-01-21,29.46
6421,36,2011-01-28,63.39
6422,36,2011-02-04,67.94
6423,36,2011-02-11,81.51
6424,36,2011-02-18,86.29
6425,36,2011-02-25,58.76
6426,36,2011-03-04,62.26
6427,36,2011-03-11,72.44
6428,36,2011-03-18,50.99
6429,36,2011-03-25,36.23
6430,36,2011-04-01,66.7
6431,36,2011-04-08,86.27
6432,36,2011-04-15,60.58
6433,36,2011-04-22,79.11
6434,36,2011-04-29,78.26
6435,36,2011-05-06,50.34
6436,36,2011-05-13,68.86
6437,36,2011-05-20,75.39
6438,36,2011-05-27,10.35
6439,36,2011-06-03,54.23
6440,36,2011-06-10,74.88
6441,36,2011-06-17,87.63
6442,36,2011-06-24,88.56
6443,36,2011-07-01,78.13
6444,36,2011-07-08,19.97
6445,36,2011-07-15,40.53
6446,36,2011-07-22,86.11
6447,36,2011-07-29,39.44
6448,36,2011-08-05,80.42
6449,36,2011-08-12,44.73
6450,36,2011-08-19,46.96
6451,36,2011-08-26,19.94
6452,36,2011-09-02,55.41
6453,36,2011-09-09,48.52
6454,36,2011-09-16,33.3
6455,36,2011-09-23,58.68
6456,36,2011-09-30,68.09
6457,36,2011-10-07,60.96
6458,36,2011-10-14,59.68
6459,36,2011-10-21,63.7
6460,36,2011-10-28,60.74
6461,36,2011-11-04,29.83
6462,36,2011-11-11,71.38
6463,36,2011-11-18,23.6
6464,36,2011-11-25,44.16
6465,36,2011-12-02,56.2
6466,36,2011-12-09,85.42
6467,36,2011-12-16,90.46
6468,36,2011-12-23,83.8
6469,36,2011-12-30,79.91
6470,36,2012-01-06,70.93
6471,36,2012-01-13,10.82
6472,36,2012-01-20,48.82
6473,36,2012-01-27,34.96
6474,36,2012-02-03,41.38
6475,36,2012-02-10,47.41
6476,36,2012-02-17,63.42
6477,36,2012-02-24,39.31
6478,36,2012-03-02,59.83
6479,36,2012-03-09,78.13
6480,36,2012-03-16,29.25
6481,36,2012-03-23,76.29
6482,36,2012-03-30,62.2
6483,36,2012-04-06,63.07
6484,36,2012-04-13,14.56
6485,36,2012-04-20,61.18
6486,36,2012-04-27,77.54
6487,36,2012-05-04,76.2
6488,36,2012-05-11,83.82
6489,36,2012-05-18,48.74
6490,36,2012-05-25,85.37
6491,36,2012-06-01,86.14
6492,36,2012-06-08,89.61
6493,36,2012-06-15,51.47
6494,36,2012-06-22,77.06
6495,36,2012-06-29,46.45
6496,36,2012-07-06,68.2
6497,36,2012-07-13,65.8
6498,36,2012-07-20,56.35
6499,36,2012-07-27,78.68
6500,36,2012-08-03,54.45
6501,36,2012-08-10,79.72
6502,36,2012-08-17,81.47
6503,36,2012-08-24,61.88
6504,36,2012-08-31,35.79
6505,36,2012-09-07,40.26
6506,36,2012-09-14,63.59
6507,36,2012-09-21,6.84
6508,36,2012-09-28,78.27
6509,36,2012-10-05,36.54
6510,36,2012-10-12,94.12
6511,36,2012-10-19,45.51
6512,36,2012-10-26,60.38
6513,36,2012-11-02,66.54
6514,36,2012-11-09,59.23
6515,36,2012-11-16,46.63
6516,36,2012-11-23,70.84
6517,36,2012-11-30,51.28
6518,36,2012-12-07,76.2
6519,36,2012-12-14,46.2
6520,36,2012-12-21,61.16
6521,36,2012-12-28,53.49
6522,36,2013-01-04,76.16
6523,36,2013-01-11,77.19
6524,36,2013-01-18,66.37
6525,36,2013-01-25,35.13
6526,36,2013-02-01,62.8
6527,36,2013-02-08,40.61
6528,36,2013-02-15,71.68
6529,36,2013-02-22,78.19
6530,36,2013-03-01,30.83
6531,36,2013-03-08,60.46
6532,36,2013-03-15,31.38
6533,36,2013-03-22,68.36
6534,36,2013-03-29,45.05
6535,36,2013-04-05,73.95
6536,36,2013-04-12,47.1
6537,36,2013-04-19,65.71
6538,36,2013-04-26,62.64
6539,36,2013-05-03,72.76
6540,36,2013-05-10,72.97
6541,36,2013-05-17,32.67
6542,36,2013-05-24,64.48
6543,36,2013-05-31,71.75
6544,36,2013-06-07,80.74
6545,36,2013-06-14,54.69
6546,36,2013-06-21,86.3
6547,36,2013-06-28,76.44
6548,36,2013-07-05,64.58
6549,36,2013-07-12,28.61
6550,36,2013-07-19,67.39
6551,36,2013-07-26,70.58
6552,37,2010-02-05,71.72
6553,37,2010-02-12,93.81
6554,37,2010-02-19,49.06
6555,37,2010-02-26,70.08
6556,37,2010-03-05,79.23
6557,37,2010-03-12,83.71
6558,37,2010-03-19,45.95
6559,37,2010-03-26,47.85
6560,37,2010-04-02,31.78
6561,37,2010-04-09,10.1
6562,37,2010-04-16,61.02
6563,37,2010-04-23,46.0
6564,37,2010-04-30,68.89
6565,37,2010-05-07,60.25
6566,37,2010-05-14,77.0
6567,37,2010-05-21,51.05
6568,37,2010-05-28,66.29
6569,37,2010-06-04,69.38
6570,37,2010-06-11,48.29
6571,37,2010-06-18,85.27
6572,37,2010-06-25,89.07
6573,37,2010-07-02,19.75
6574,37,2010-07-09,24.19
6575,37,2010-07-16,71.93
6576,37,2010-07-23,60.79
6577,37,2010-07-30,60.79
6578,37,2010-08-06,34.12
6579,37,2010-08-13,43.02
6580,37,2010-08-20,37.83
6581,37,2010-08-27,68.41
6582,37,2010-09-03,95.01
6583,37,2010-09-10,76.0
6584,37,2010-09-17,71.52
6585,37,2010-09-24,74.73
6586,37,2010-10-01,75.6
6587,37,2010-10-08,60.52
6588,37,2010-10-15,88.73
6589,37,2010-10-22,60.11
6590,37,2010-10-29,90.96
6591,37,2010-11-05,66.61
6592,37,2010-11-12,36.59
6593,37,2010-11-19,73.78
6594,37,2010-11-26,34.99
6595,37,2010-12-03,78.63
6596,37,2010-12-10,78.65
6597,37,2010-12-17,64.86
6598,37,2010-12-24,56.85
6599,37,2010-12-31,77.6
6600,37,2011-01-07,57.07
6601,37,2011-01-14,66.32
6602,37,2011-01-21,71.24
6603,37,2011-01-28,67.65
6604,37,2011-02-04,55.54
6605,37,2011-02-11,70.6
6606,37,2011-02-18,23.57
6607,37,2011-02-25,73.5
6608,37,2011-03-04,63.29
6609,37,2011-03-11,80.82
6610,37,2011-03-18,73.94
6611,37,2011-03-25,66.82
6612,37,2011-04-01,23.64
6613,37,2011-04-08,86.24
6614,37,2011-04-15,45.54
6615,37,2011-04-22,46.34
6616,37,2011-04-29,39.46
6617,37,2011-05-06,28.18
6618,37,2011-05-13,59.98
6619,37,2011-05-20,69.93
6620,37,2011-05-27,85.9
6621,37,2011-06-03,97.08
6622,37,2011-06-10,91.75
6623,37,2011-06-17,33.16
6624,37,2011-06-24,88.48
6625,37,2011-07-01,45.63
6626,37,2011-07-08,85.17
6627,37,2011-07-15,62.64
6628,37,2011-07-22,78.46
6629,37,2011-07-29,82.65
6630,37,2011-08-05,14.89
6631,37,2011-08-12,64.01
6632,37,2011-08-19,47.55
6633,37,2011-08-26,36.74
6634,37,2011-09-02,65.91
6635,37,2011-09-09,27.81
6636,37,2011-09-16,49.84
6637,37,2011-09-23,91.35
6638,37,2011-09-30,43.38
6639,37,2011-10-07,65.73
6640,37,2011-10-14,68.86
6641,37,2011-10-21,83.28
6642,37,2011-10-28,83.35
6643,37,2011-11-04,63.65
6644,37,2011-11-11,77.28
6645,37,2011-11-18,81.5
6646,37,2011-11-25,83.88
6647,37,2011-12-02,81.11
6648,37,2011-12-09,52.89
6649,37,2011-12-16,54.17
6650,37,2011-12-23,71.07
6651,37,2011-12-30,60.3
6652,37,2012-01-06,51.2
6653,37,2012-01-13,69.5
6654,37,2012-01-20,69.95
6655,37,2012-01-27,62.41
6656,37,2012-02-03,48.52
6657,37,2012-02-10,68.86
6658,37,2012-02-17,80.04
6659,37,2012-02-24,33.39
6660,37,2012-03-02,68.5
6661,37,2012-03-09,76.32
6662,37,2012-03-16,81.45
6663,37,2012-03-23,51.89
6664,37,2012-03-30,47.74
6665,37,2012-04-06,83.5
6666,37,2012-04-13,60.4
6667,37,2012-04-20,48.99
6668,37,2012-04-27,58.25
6669,37,2012-05-04,66.56
6670,37,2012-05-11,41.12
6671,37,2012-05-18,14.35
6672,37,2012-05-25,29.72
6673,37,2012-06-01,69.29
6674,37,2012-06-08,90.01
6675,37,2012-06-15,90.24
6676,37,2012-06-22,62.43
6677,37,2012-06-29,84.42
6678,37,2012-07-06,44.02
6679,37,2012-07-13,72.3
6680,37,2012-07-20,84.14
6681,37,2012-07-27,12.97
6682,37,2012-08-03,64.78
6683,37,2012-08-10,45.24
6684,37,2012-08-17,70.21
6685,37,2012-08-24,40.37
6686,37,2012-08-31,42.95
6687,37,2012-09-07,46.66
6688,37,2012-09-14,34.32
6689,37,2012-09-21,75.41
6690,37,2012-09-28,35.62
6691,37,2012-10-05,58.2
6692,37,2012-10-12,43.21
6693,37,2012-10-19,53.3
6694,37,2012-10-26,72.4
6695,37,2012-11-02,45.27
6696,37,2012-11-09,66.4
6697,37,2012-11-16,61.77
6698,37,2012-11-23,56.21
6699,37,2012-11-30,81.7
6700,37,2012-12-07,19.37
6701,37,2012-12-14,62.51
6702,37,2012-12-21,47.21
6703,37,2012-12-28,65.6
6704,37,2013-01-04,18.62
6705,37,2013-01-11,41.69
6706,37,2013-01-18,53.88
6707,37,2013-01-25,47.75
6708,37,2013-02-01,31.92
6709,37,2013-02-08,64.57
6710,37,2013-02-15,61.27
6711,37,2013-02-22,35.62
6712,37,2013-03-01,26.96
6713,37,2013-03-08,60.57
6714,37,2013-03-15,66.96
6715,37,2013-03-22,63.86
6716,37,2013-03-29,54.22
6717,37,2013-04-05,84.0
6718,37,2013-04-12,59.93
6719,37,2013-04-19,62.52
6720,37,2013-04-26,52.38
6721,37,2013-05-03,41.78
6722,37,2013-05-10,43.85
6723,37,2013-05-17,57.96
6724,37,2013-05-24,63.0
6725,37,2013-05-31,86.83
6726,37,2013-06-07,86.47
6727,37,2013-06-14,52.73
6728,37,2013-06-21,57.92
6729,37,2013-06-28,73.17
6730,37,2013-07-05,34.13
6731,37,2013-07-12,41.02
6732,37,2013-07-19,70.98
6733,37,2013-07-26,45.8
6734,38,2010-02-05,71.55
6735,38,2010-02-12,29.65
6736,38,2010-02-19,64.75
6737,38,2010-02-26,59.6
6738,38,2010-03-05,75.11
6739,38,2010-03-12,37.97
6740,38,2010-03-19,41.86
6741,38,2010-03-26,76.93
6742,38,2010-04-02,34.54
6743,38,2010-04-09,87.86
6744,38,2010-04-16,65.37
6745,38,2010-04-23,79.59
6746,38,2010-04-30,28.77
6747,38,2010-05-07,45.61
6748,38,2010-05-14,70.96
6749,38,2010-05-21,57.21
6750,38,2010-05-28,56.25
6751,38,2010-06-04,67.95
6752,38,2010-06-11,81.27
6753,38,2010-06-18,64.89
6754,38,2010-06-25,70.42
6755,38,2010-07-02,60.13
6756,38,2010-07-09,59.63
6757,38,2010-07-16,73.59
6758,38,2010-07-23,66.53
6759,38,2010-07-30,68.54
6760,38,2010-08-06,27.67
6761,38,2010-08-13,73.53
6762,38,2010-08-20,58.7
6763,38,2010-08-27,61.32
6764,38,2010-09-03,63.04
6765,38,2010-09-10,45.78
6766,38,2010-09-17,67.17
6767,38,2010-09-24,72.98
6768,38,2010-10-01,61.56
6769,38,2010-10-08,63.08
6770,38,2010-10-15,84.33
6771,38,2010-10-22,76.47
6772,38,2010-10-29,88.18
6773,38,2010-11-05,49.04
6774,38,2010-11-12,45.94
6775,38,2010-11-19,72.95
6776,38,2010-11-26,70.87
6777,38,2010-12-03,71.5
6778,38,2010-12-10,65.1
6779,38,2010-12-17,52.09
6780,38,2010-12-24,58.67
6781,38,2010-12-31,52.44
6782,38,2011-01-07,69.72
6783,38,2011-01-14,72.41
6784,38,2011-01-21,84.8
6785,38,2011-01-28,43.93
6786,38,2011-02-04,80.52
6787,38,2011-02-11,61.41
6788,38,2011-02-18,55.05
6789,38,2011-02-25,95.17
6790,38,2011-03-04,32.89
6791,38,2011-03-11,26.14
6792,38,2011-03-18,74.14
6793,38,2011-03-25,15.81
6794,38,2011-04-01,70.64
6795,38,2011-04-08,62.8
6796,38,2011-04-15,68.94
6797,38,2011-04-22,38.28
6798,38,2011-04-29,38.78
6799,38,2011-05-06,75.42
6800,38,2011-05-13,85.17
6801,38,2011-05-20,75.18
6802,38,2011-05-27,52.27
6803,38,2011-06-03,57.94
6804,38,2011-06-10,55.79
6805,38,2011-06-17,91.09
6806,38,2011-06-24,79.3
6807,38,2011-07-01,59.5
6808,38,2011-07-08,34.54
6809,38,2011-07-15,38.32
6810,38,2011-07-22,26.17
6811,38,2011-07-29,51.8
6812,38,2011-08-05,50.62
6813,38,2011-08-12,35.68
6814,38,2011-08-19,33.93
6815,38,2011-08-26,68.09
6816,38,2011-09-02,70.41
6817,38,2011-09-09,84.3
6818,38,2011-09-16,60.81
6819,38,2011-09-23,34.76
6820,38,2011-09-30,61.86
6821,38,2011-10-07,85.91
6822,38,2011-10-14,41.89
6823,38,2011-10-21,63.64
6824,38,2011-10-28,76.02
6825,38,2011-11-04,71.65
6826,38,2011-11-11,26.88
6827,38,2011-11-18,90.05
6828,38,2011-11-25,45.78
6829,38,2011-12-02,71.44
6830,38,2011-12-09,51.39
6831,38,2011-12-16,50.16
6832,38,2011-12-23,52.46
6833,38,2011-12-30,49.61
6834,38,2012-01-06,28.46
6835,38,2012-01-13,45.02
6836,38,2012-01-20,30.6
6837,38,2012-01-27,40.17
6838,38,2012-02-03,63.0
6839,38,2012-02-10,60.48
6840,38,2012-02-17,55.77
6841,38,2012-02-24,18.27
6842,38,2012-03-02,40.28
6843,38,2012-03-09,88.78
6844,38,2012-03-16,48.49
6845,38,2012-03-23,36.93
6846,38,2012-03-30,85.48
6847,38,2012-04-06,57.86
6848,38,2012-04-13,57.1
6849,38,2012-04-20,49.26
6850,38,2012-04-27,33.06
6851,38,2012-05-04,66.8
6852,38,2012-05-11,82.3
6853,38,2012-05-18,74.04
6854,38,2012-05-25,68.87
6855,38,2012-06-01,67.21
6856,38,2012-06-08,58.09
6857,38,2012-06-15,50.4
6858,38,2012-06-22,69.46
6859,38,2012-06-29,62.21
6860,38,2012-07-06,86.24
6861,38,2012-07-13,66.93
6862,38,2012-07-20,72.35
6863,38,2012-07-27,63.83
6864,38,2012-08-03,55.09
6865,38,2012-08-10,69.29
6866,38,2012-08-17,71.18
6867,38,2012-08-24,67.88
6868,38,2012-08-31,68.43
6869,38,2012-09-07,41.78
6870,38,2012-09-14,50.5
6871,38,2012-09-21,78.35
6872,38,2012-09-28,73.88
6873,38,2012-10-05,44.76
6874,38,2012-10-12,64.8
6875,38,2012-10-19,31.71
6876,38,2012-10-26,29.2
6877,38,2012-11-02,41.29
6878,38,2012-11-09,96.19
6879,38,2012-11-16,72.08
6880,38,2012-11-23,54.2
6881,38,2012-11-30,68.29
6882,38,2012-12-07,85.96
6883,38,2012-12-14,73.84
6884,38,2012-12-21,70.29
6885,38,2012-12-28,55.57
6886,38,2013-01-04,78.84
6887,38,2013-01-11,72.76
6888,38,2013-01-18,71.17
6889,38,2013-01-25,41.72
6890,38,2013-02-01,65.9
6891,38,2013-02-08,53.11
6892,38,2013-02-15,29.61
6893,38,2013-02-22,91.39
6894,38,2013-03-01,62.05
6895,38,2013-03-08,82.55
6896,38,2013-03-15,45.05
6897,38,2013-03-22,55.46
6898,38,2013-03-29,84.54
6899,38,2013-04-05,81.2
6900,38,2013-04-12,57.55
6901,38,2013-04-19,59.37
6902,38,2013-04-26,12.96
6903,38,2013-05-03,43.54
6904,38,2013-05-10,90.29
6905,38,2013-05-17,53.8
6906,38,2013-05-24,64.36
6907,38,2013-05-31,41.35
6908,38,2013-06-07,31.98
6909,38,2013-06-14,27.43
6910,38,2013-06-21,73.99
6911,38,2013-06-28,46.64
6912,38,2013-07-05,77.98
6913,38,2013-07-12,59.79
6914,38,2013-07-19,82.69
6915,38,2013-07-26,66.35
6916,39,2010-02-05,36.25
6917,39,2010-02-12,81.31
6918,39,2010-02-19,89.8
6919,39,2010-02-26,22.4
6920,39,2010-03-05,68.75
6921,39,2010-03-12,39.23
6922,39,2010-03-19,69.55
6923,39,2010-03-26,53.21
6924,39,2010-04-02,37.96
6925,39,2010-04-09,61.15
6926,39,2010-04-16,67.35
6927,39,2010-04-23,82.51
6928,39,2010-04-30,85.17
6929,39,2010-05-07,53.11
6930,39,2010-05-14,55.08
6931,39,2010-05-21,82.28
6932,39,2010-05-28,86.58
6933,39,2010-06-04,63.84
6934,39,2010-06-11,84.65
6935,39,2010-06-18,59.21
6936,39,2010-06-25,21.83
6937,39,2010-07-02,46.33
6938,39,2010-07-09,81.82
6939,39,2010-07-16,52.51
6940,39,2010-07-23,58.68
6941,39,2010-07-30,43.2
6942,39,2010-08-06,27.82
6943,39,2010-08-13,82.37
6944,39,2010-08-20,74.24
6945,39,2010-08-27,67.52
6946,39,2010-09-03,30.49
6947,39,2010-09-10,72.12
6948,39,2010-09-17,49.17
6949,39,2010-09-24,28.86
6950,39,2010-10-01,33.47
6951,39,2010-10-08,32.47
6952,39,2010-10-15,94.82
6953,39,2010-10-22,70.23
6954,39,2010-10-29,70.36
6955,39,2010-11-05,50.2
6956,39,2010-11-12,42.73
6957,39,2010-11-19,78.04
6958,39,2010-11-26,64.36
6959,39,2010-12-03,62.64
6960,39,2010-12-10,42.43
6961,39,2010-12-17,50.17
6962,39,2010-12-24,64.79
6963,39,2010-12-31,62.22
6964,39,2011-01-07,79.22
6965,39,2011-01-14,78.69
6966,39,2011-01-21,19.87
6967,39,2011-01-28,91.09
6968,39,2011-02-04,50.26
6969,39,2011-02-11,87.78
6970,39,2011-02-18,72.07
6971,39,2011-02-25,79.23
6972,39,2011-03-04,54.89
6973,39,2011-03-11,65.48
6974,39,2011-03-18,35.61
6975,39,2011-03-25,51.75
6976,39,2011-04-01,56.3
6977,39,2011-04-08,85.71
6978,39,2011-04-15,61.38
6979,39,2011-04-22,86.31
6980,39,2011-04-29,96.58
6981,39,2011-05-06,51.97
6982,39,2011-05-13,65.63
6983,39,2011-05-20,43.53
6984,39,2011-05-27,61.57
6985,39,2011-06-03,92.99
6986,39,2011-06-10,68.11
6987,39,2011-06-17,60.92
6988,39,2011-06-24,42.83
6989,39,2011-07-01,80.42
6990,39,2011-07-08,82.67
6991,39,2011-07-15,96.94
6992,39,2011-07-22,30.54
6993,39,2011-07-29,27.58
6994,39,2011-08-05,74.1
6995,39,2011-08-12,38.3
6996,39,2011-08-19,54.37
6997,39,2011-08-26,66.51
6998,39,2011-09-02,26.63
6999,39,2011-09-09,47.47
